,epoch,step,time/trnstep,train_loss_p
0,1.0,1.0,0.4200155735015869,44.60636901855469
1,1.0,2.0,0.25907325744628906,66.60655212402344
2,1.0,3.0,0.22588348388671875,95.11177062988281
3,1.0,4.0,0.22548389434814453,160.08204650878906
4,1.0,5.0,0.223250150680542,317.67242431640625
5,1.0,6.0,0.2215566635131836,254.09860229492188
6,1.0,7.0,0.22273683547973633,78.14095306396484
7,1.0,8.0,0.22306156158447266,131.2529296875
8,1.0,9.0,0.2624845504760742,46.9799919128418
9,1.0,10.0,0.3157625198364258,41.222076416015625
10,1.0,11.0,0.2553091049194336,36.849082946777344
11,1.0,12.0,0.23764276504516602,29.602100372314453
12,1.0,13.0,0.2269892692565918,10.747719764709473
13,1.0,14.0,0.2517249584197998,10.024869918823242
14,1.0,15.0,0.2312006950378418,65.84278106689453
15,1.0,16.0,0.2338697910308838,-1.5763269662857056
16,1.0,17.0,0.22645235061645508,-0.7705420255661011
17,1.0,18.0,0.3599276542663574,0.20813733339309692
18,1.0,19.0,0.3437933921813965,-7.243206977844238
19,1.0,20.0,0.2517561912536621,-19.97538185119629
20,1.0,21.0,0.2396528720855713,-31.22650146484375
21,1.0,22.0,0.2864537239074707,-16.644805908203125
22,1.0,23.0,0.2588212490081787,3.7715282440185547
23,1.0,24.0,0.2808828353881836,-26.678546905517578
24,1.0,25.0,0.2515397071838379,-32.46152877807617
25,1.0,26.0,0.2291560173034668,-36.42481231689453
26,1.0,27.0,0.23813986778259277,-38.19709777832031
27,1.0,28.0,0.23042607307434082,-44.64372253417969
28,1.0,29.0,0.2333071231842041,-50.103675842285156
29,1.0,30.0,0.24549555778503418,-54.04388427734375
30,1.0,31.0,0.24562764167785645,-59.13416290283203
31,1.0,32.0,0.2139585018157959,-53.42656326293945
32,1.0,33.0,0.2366194725036621,-49.8736572265625
33,1.0,34.0,0.22391104698181152,-58.857147216796875
34,1.0,35.0,0.2235429286956787,-58.82270050048828
35,1.0,36.0,0.23328351974487305,-58.83750534057617
36,1.0,37.0,0.21640729904174805,-62.316307067871094
37,1.0,38.0,0.22292494773864746,-64.07715606689453
38,1.0,39.0,0.22223162651062012,-65.83314514160156
39,1.0,40.0,0.2211618423461914,-68.17193603515625
40,1.0,41.0,0.2494504451751709,-67.91714477539062
41,1.0,42.0,0.22136688232421875,-70.96539306640625
42,1.0,43.0,0.2163255214691162,-72.70297241210938
43,1.0,44.0,0.2360820770263672,-69.7880630493164
44,1.0,45.0,0.22117257118225098,-71.25299072265625
45,1.0,46.0,0.2293260097503662,-72.35684204101562
46,1.0,47.0,0.23118257522583008,-72.90399169921875
47,1.0,48.0,0.21634435653686523,-72.70775604248047
48,1.0,49.0,0.23627543449401855,-74.51094055175781
49,1.0,50.0,0.22089862823486328,-72.98977661132812
50,1.0,51.0,0.2928049564361572,-75.71959686279297
51,1.0,52.0,0.27631235122680664,-76.29792022705078
52,1.0,53.0,0.2958803176879883,-77.05553436279297
53,1.0,54.0,0.31453776359558105,-76.39752197265625
54,1.0,55.0,0.26894593238830566,-74.94074249267578
55,1.0,56.0,0.26801085472106934,-77.1766128540039
56,1.0,57.0,0.2646138668060303,-78.56815338134766
57,1.0,58.0,0.2557649612426758,-79.93631744384766
58,1.0,59.0,0.27690601348876953,-78.13119506835938
59,1.0,60.0,0.29050612449645996,71.50704193115234
60,1.0,61.0,0.3131742477416992,-61.22715759277344
61,1.0,62.0,0.2690856456756592,25786.255859375
62,1.0,63.0,0.27016520500183105,-30.132991790771484
63,1.0,64.0,0.23945188522338867,312.969482421875
64,1.0,65.0,0.2556920051574707,968.8592529296875
65,1.0,66.0,0.24618983268737793,-11.3416166305542
66,1.0,67.0,0.2454671859741211,-0.19607925415039062
67,1.0,68.0,0.26329755783081055,-22.445077896118164
68,1.0,69.0,0.2439887523651123,-24.313854217529297
69,1.0,70.0,0.24837613105773926,-5.476984024047852
70,1.0,71.0,0.2392406463623047,56.79869842529297
71,1.0,72.0,0.24552273750305176,66.32437133789062
72,1.0,73.0,0.2380068302154541,41.724945068359375
73,1.0,74.0,0.25705862045288086,34.151241302490234
74,1.0,75.0,0.26784563064575195,76.19015502929688
75,1.0,76.0,0.2680656909942627,32.429649353027344
76,1.0,77.0,0.2962179183959961,24.619413375854492
77,1.0,78.0,0.28567028045654297,5.085474014282227
78,1.0,79.0,0.28375840187072754,28.186012268066406
79,1.0,80.0,0.29151225090026855,6.358854293823242
80,1.0,81.0,0.29238414764404297,-0.9363094568252563
81,1.0,82.0,0.29755258560180664,-3.564549684524536
82,1.0,83.0,0.29150843620300293,-6.456573486328125
83,1.0,84.0,0.30524325370788574,-9.511368751525879
84,1.0,85.0,0.2811925411224365,-19.70708465576172
85,1.0,86.0,0.27709245681762695,-14.606016159057617
86,1.0,87.0,0.2689628601074219,-3.361724853515625
87,1.0,88.0,0.28232550621032715,-22.35373878479004
88,1.0,89.0,0.2728145122528076,-16.409221649169922
89,1.0,90.0,0.28771138191223145,-21.385892868041992
90,1.0,91.0,0.27129578590393066,-19.098377227783203
91,1.0,92.0,0.28343749046325684,-28.910490036010742
92,1.0,93.0,0.2805445194244385,-29.94455909729004
93,1.0,94.0,0.2798290252685547,-29.63951873779297
94,1.0,95.0,0.28896403312683105,-33.102142333984375
95,1.0,96.0,0.2682991027832031,-27.15755271911621
96,1.0,97.0,0.2741396427154541,-33.236358642578125
97,1.0,98.0,0.2862715721130371,-36.2423210144043
98,1.0,99.0,0.2784721851348877,-35.42005920410156
99,1.0,100.0,0.27092623710632324,-39.39926528930664
100,1.0,101.0,0.3381164073944092,-42.18408966064453
101,1.0,102.0,0.3188755512237549,-34.71724319458008
102,1.0,103.0,0.2817220687866211,-46.40265655517578
103,1.0,104.0,0.3225553035736084,-46.57817077636719
104,1.0,105.0,0.29662561416625977,-12.462203979492188
105,1.0,106.0,0.27603602409362793,79.12889862060547
106,1.0,107.0,0.2971687316894531,-45.872398376464844
107,1.0,108.0,0.2961297035217285,-34.89797592163086
108,1.0,109.0,0.31683349609375,-19.089035034179688
109,1.0,110.0,0.33183741569519043,-7.34057092666626
110,1.0,111.0,0.2962055206298828,17.304046630859375
111,1.0,112.0,0.30965399742126465,26.58869743347168
112,1.0,113.0,0.286773681640625,10.050052642822266
113,1.0,114.0,0.28468918800354004,21.673391342163086
114,1.0,115.0,0.3404371738433838,2.258763074874878
115,1.0,116.0,0.36878180503845215,4.33304500579834
116,1.0,117.0,0.34034180641174316,141.74424743652344
117,1.0,118.0,0.30765461921691895,-2.923964023590088
118,1.0,119.0,0.3085639476776123,-5.101619720458984
119,1.0,120.0,0.31005144119262695,8.607336044311523
120,1.0,121.0,0.3047828674316406,6.230916976928711
121,1.0,122.0,0.30493903160095215,6.324759483337402
122,1.0,123.0,0.31295061111450195,29.051910400390625
123,1.0,124.0,0.3214383125305176,16.25154685974121
124,1.0,125.0,0.3298943042755127,21.94154167175293
125,1.0,126.0,0.3167717456817627,27.944576263427734
126,1.0,127.0,0.31229114532470703,24.349483489990234
127,1.0,128.0,0.2718226909637451,24.133329391479492
128,1.0,129.0,0.327542781829834,10.355926513671875
129,1.0,130.0,0.3216893672943115,13.649421691894531
130,1.0,131.0,0.3326451778411865,14.523202896118164
131,1.0,132.0,0.30412936210632324,25.607606887817383
132,1.0,133.0,0.32921528816223145,12.556353569030762
133,1.0,134.0,0.2911720275878906,13.192968368530273
134,1.0,135.0,0.31897997856140137,14.903037071228027
135,1.0,136.0,0.2903165817260742,9.429461479187012
136,1.0,137.0,0.3057224750518799,404.4477844238281
137,1.0,138.0,0.29492616653442383,9.01435661315918
138,1.0,139.0,0.32969117164611816,11.205540657043457
139,1.0,140.0,0.30876803398132324,16.026582717895508
140,1.0,141.0,0.47263479232788086,16.316190719604492
141,2.0,1.0,0.2543163299560547,14.554285049438477
142,2.0,2.0,0.2545440196990967,24.89879035949707
143,2.0,3.0,0.2576582431793213,34.36111068725586
144,2.0,4.0,0.25957536697387695,361.20233154296875
145,2.0,5.0,0.2582089900970459,301.1868896484375
146,2.0,6.0,0.2992579936981201,39.50960159301758
147,2.0,7.0,0.29671168327331543,65.07907104492188
148,2.0,8.0,0.2633936405181885,48.162105560302734
149,2.0,9.0,0.25641942024230957,21.624900817871094
150,2.0,10.0,0.3192737102508545,53.99590301513672
151,2.0,11.0,0.34610891342163086,17.001590728759766
152,2.0,12.0,0.3016693592071533,43.327205657958984
153,2.0,13.0,0.32846736907958984,15.936098098754883
154,2.0,14.0,0.3092629909515381,12.651200294494629
155,2.0,15.0,0.33361101150512695,13.476534843444824
156,2.0,16.0,0.2861907482147217,10.594111442565918
157,2.0,17.0,0.28513550758361816,11.26239013671875
158,2.0,18.0,0.32762765884399414,8.610581398010254
159,2.0,19.0,0.2952420711517334,7.506964683532715
160,2.0,20.0,0.3267683982849121,8.043622970581055
161,2.0,21.0,0.3126537799835205,9.836094856262207
162,2.0,22.0,0.27751874923706055,6.017136096954346
163,2.0,23.0,0.29515957832336426,4.477675437927246
164,2.0,24.0,0.30036497116088867,7.293939590454102
165,2.0,25.0,0.31476807594299316,7.128582954406738
166,2.0,26.0,0.28620457649230957,4.929965496063232
167,2.0,27.0,0.3096048831939697,7.129358768463135
168,2.0,28.0,0.2874925136566162,4.475335597991943
169,2.0,29.0,0.2935824394226074,3.3796448707580566
170,2.0,30.0,0.3329451084136963,4.449129104614258
171,2.0,31.0,0.31612706184387207,6.612401008605957
172,2.0,32.0,0.3052554130554199,4.1495842933654785
173,2.0,33.0,0.2935616970062256,2.962946891784668
174,2.0,34.0,0.2998075485229492,2.524447441101074
175,2.0,35.0,0.2843184471130371,3.43182110786438
176,2.0,36.0,0.2789006233215332,3.2314581871032715
177,2.0,37.0,0.2792072296142578,1.0659003257751465
178,2.0,38.0,0.26056623458862305,2.2205493450164795
179,2.0,39.0,0.29892659187316895,1.3698511123657227
180,2.0,40.0,0.28279662132263184,24.618349075317383
181,2.0,41.0,0.2972569465637207,0.48745203018188477
182,2.0,42.0,0.3029298782348633,1.8979742527008057
183,2.0,43.0,0.3041412830352783,2.3304710388183594
184,2.0,44.0,0.28435564041137695,2.0682666301727295
185,2.0,45.0,0.27335596084594727,1.7742459774017334
186,2.0,46.0,0.25859761238098145,1.9725556373596191
187,2.0,47.0,0.26701927185058594,1.0460448265075684
188,2.0,48.0,0.28685569763183594,1.8992128372192383
189,2.0,49.0,0.28689146041870117,-0.0654260516166687
190,2.0,50.0,0.29134178161621094,0.5666899085044861
191,2.0,51.0,0.2947826385498047,0.7943150401115417
192,2.0,52.0,0.3005087375640869,1.4696850776672363
193,2.0,53.0,0.286846399307251,0.8968790769577026
194,2.0,54.0,0.27900004386901855,-0.019110560417175293
195,2.0,55.0,0.27578020095825195,-0.5879477262496948
196,2.0,56.0,0.2729935646057129,-0.36038267612457275
197,2.0,57.0,0.2808241844177246,0.7531532049179077
198,2.0,58.0,0.2790074348449707,-1.317824363708496
199,2.0,59.0,0.28548169136047363,-0.4832301139831543
200,2.0,60.0,0.2635481357574463,-1.9061658382415771
201,2.0,61.0,0.2765986919403076,-0.35496121644973755
